,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
2551,"['NIKE', 'HUSHPUPPIES', 'NDURE']",['CHENONE'],0.022727273,0.193181818,0.011363636,0.5,2.588235294,0.00697314,1.613636364
2552,"['CHENONE', 'HUSHPUPPIES']","['NIKE', 'NDURE']",0.011363636,0.125,0.011363636,1,8,0.009943182,inf
2553,"['NIKE', 'HUSHPUPPIES', 'NDURE']",['Junaid Jamshad'],0.022727273,0.079545455,0.011363636,0.5,6.285714286,0.009555785,1.840909091
2554,"['NIKE', 'NDURE', 'Junaid Jamshad']",['HUSHPUPPIES'],0.022727273,0.170454545,0.011363636,0.5,2.933333333,0.007489669,1.659090909
2555,"['Junaid Jamshad', 'HUSHPUPPIES', 'NDURE']",['NIKE'],0.011363636,0.375,0.011363636,1,2.666666667,0.007102273,inf
2556,"['NDURE', 'Junaid Jamshad']","['NIKE', 'HUSHPUPPIES']",0.022727273,0.056818182,0.011363636,0.5,8.8,0.010072314,1.886363636
2557,"['OUTFITTER', 'NDURE', 'Junaid Jamshad']",['HUSHPUPPIES'],0.022727273,0.170454545,0.011363636,0.5,2.933333333,0.007489669,1.659090909
2558,"['OUTFITTER', 'HUSHPUPPIES', 'NDURE']",['Junaid Jamshad'],0.011363636,0.079545455,0.011363636,1,12.57142857,0.010459711,inf
2559,"['HUSHPUPPIES', 'NDURE', 'Junaid Jamshad']",['OUTFITTER'],0.011363636,0.477272727,0.011363636,1,2.095238095,0.005940083,inf
2560,"['NDURE', 'Junaid Jamshad']","['OUTFITTER', 'HUSHPUPPIES']",0.022727273,0.102272727,0.011363636,0.5,4.888888889,0.009039256,1.795454545
2561,"['OUTFITTER', 'HUSHPUPPIES', 'BONANZA']",['NIKE'],0.022727273,0.375,0.011363636,0.5,1.333333333,0.002840909,1.25
2562,"['NIKE', 'HUSHPUPPIES', 'BONANZA']",['OUTFITTER'],0.011363636,0.477272727,0.011363636,1,2.095238095,0.005940083,inf
2563,"['OUTFITTER', 'HUSHPUPPIES', 'NIKE']",['Junaid Jamshad'],0.045454545,0.079545455,0.034090909,0.75,9.428571429,0.030475207,3.681818182
2564,"['OUTFITTER', 'HUSHPUPPIES', 'Junaid Jamshad']",['NIKE'],0.034090909,0.375,0.034090909,1,2.666666667,0.021306818,inf
2565,"['OUTFITTER', 'NIKE', 'Junaid Jamshad']",['HUSHPUPPIES'],0.068181818,0.170454545,0.034090909,0.5,2.933333333,0.022469008,1.659090909
2566,"['NIKE', 'HUSHPUPPIES', 'Junaid Jamshad']",['OUTFITTER'],0.034090909,0.477272727,0.034090909,1,2.095238095,0.017820248,inf
2567,"['OUTFITTER', 'Junaid Jamshad']","['NIKE', 'HUSHPUPPIES']",0.068181818,0.056818182,0.034090909,0.5,8.8,0.030216942,1.886363636
2568,"['NIKE', 'HUSHPUPPIES']","['OUTFITTER', 'Junaid Jamshad']",0.056818182,0.068181818,0.034090909,0.6,8.8,0.030216942,2.329545455
2569,"['HUSHPUPPIES', 'Junaid Jamshad']","['OUTFITTER', 'NIKE']",0.045454545,0.227272727,0.034090909,0.75,3.3,0.023760331,3.090909091
2570,"['NIKE', 'Junaid Jamshad']","['OUTFITTER', 'HUSHPUPPIES']",0.068181818,0.102272727,0.034090909,0.5,4.888888889,0.027117769,1.795454545
2571,"['SANASAFINAZ', 'OUTFITTER', 'HUSHPUPPIES']",['KHAADI'],0.011363636,0.272727273,0.011363636,1,3.666666667,0.008264463,inf
2572,"['SANASAFINAZ', 'OUTFITTER', 'KHAADI']",['HUSHPUPPIES'],0.022727273,0.170454545,0.011363636,0.5,2.933333333,0.007489669,1.659090909
2573,"['SANASAFINAZ', 'HUSHPUPPIES', 'KHAADI']",['OUTFITTER'],0.011363636,0.477272727,0.011363636,1,2.095238095,0.005940083,inf
2574,"['OUTFITTER', 'HUSHPUPPIES', 'KHAADI']",['SANASAFINAZ'],0.022727273,0.079545455,0.011363636,0.5,6.285714286,0.009555785,1.840909091
2575,"['SANASAFINAZ', 'OUTFITTER']","['HUSHPUPPIES', 'KHAADI']",0.022727273,0.022727273,0.011363636,0.5,22,0.010847107,1.954545455
2576,"['SANASAFINAZ', 'HUSHPUPPIES']","['OUTFITTER', 'KHAADI']",0.011363636,0.136363636,0.011363636,1,7.333333333,0.00981405,inf
2577,"['HUSHPUPPIES', 'KHAADI']","['SANASAFINAZ', 'OUTFITTER']",0.022727273,0.022727273,0.011363636,0.5,22,0.010847107,1.954545455
2578,"['CHENONE', 'KHAADI', 'Junaid Jamshad']",['LIMELIGHT'],0.022727273,0.125,0.011363636,0.5,4,0.008522727,1.75
2579,"['CHENONE', 'Junaid Jamshad', 'LIMELIGHT']",['KHAADI'],0.011363636,0.090909091,0.011363636,1,11,0.010330579,inf
2580,"['KHAADI', 'Junaid Jamshad', 'LIMELIGHT']",['CHENONE'],0.011363636,0.193181818,0.011363636,1,5.176470588,0.009168388,inf
2581,"['KHAADI', 'Junaid Jamshad']","['CHENONE', 'LIMELIGHT']",0.022727273,0.056818182,0.011363636,0.5,8.8,0.010072314,1.886363636
2582,"['CHENONE', 'OUTFITTER', 'KHAADI']",['Junaid Jamshad'],0.022727273,0.409090909,0.011363636,0.5,1.222222222,0.002066116,1.181818182
2583,"['CHENONE', 'KHAADI', 'Junaid Jamshad']",['OUTFITTER'],0.022727273,0.477272727,0.011363636,0.5,1.047619048,0.000516529,1.045454545
2584,"['KHAADI', 'OUTFITTER', 'Junaid Jamshad']",['CHENONE'],0.011363636,0.193181818,0.011363636,1,5.176470588,0.009168388,inf
2585,"['KHAADI', 'OUTFITTER']","['CHENONE', 'Junaid Jamshad']",0.022727273,0.056818182,0.011363636,0.5,8.8,0.010072314,1.886363636
2586,"['KHAADI', 'Junaid Jamshad']","['CHENONE', 'OUTFITTER']",0.022727273,0.068181818,0.011363636,0.5,7.333333333,0.00981405,1.863636364
2587,"['OUTFITTER', 'METRO', 'LIMELIGHT']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
2588,"['OUTFITTER', 'Junaid Jamshad', 'LIMELIGHT']",['METRO'],0.022727273,0.147727273,0.011363636,0.5,3.384615385,0.008006198,1.704545455
2589,"['METRO', 'Junaid Jamshad', 'LIMELIGHT']",['OUTFITTER'],0.011363636,0.477272727,0.011363636,1,2.095238095,0.005940083,inf
2590,"['METRO', 'LIMELIGHT']","['OUTFITTER', 'Junaid Jamshad']",0.022727273,0.193181818,0.011363636,0.5,2.588235294,0.00697314,1.613636364
2591,"['METRO', 'Junaid Jamshad', 'KHAADI']",['LIMELIGHT'],0.022727273,0.125,0.011363636,0.5,4,0.008522727,1.75
2592,"['METRO', 'LIMELIGHT', 'KHAADI']",['Junaid Jamshad'],0.022727273,0.409090909,0.011363636,0.5,1.222222222,0.002066116,1.181818182
2593,"['METRO', 'Junaid Jamshad', 'LIMELIGHT']",['KHAADI'],0.011363636,0.272727273,0.011363636,1,3.666666667,0.008264463,inf
2594,"['METRO', 'LIMELIGHT']","['Junaid Jamshad', 'KHAADI']",0.022727273,0.136363636,0.011363636,0.5,3.666666667,0.008264463,1.727272727
2595,"['OUTFITTER', 'NIKE', 'LIMELIGHT']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
2596,"['OUTFITTER', 'Junaid Jamshad', 'LIMELIGHT']",['NIKE'],0.022727273,0.375,0.011363636,0.5,1.333333333,0.002840909,1.25
2597,"['NIKE', 'Junaid Jamshad', 'LIMELIGHT']",['OUTFITTER'],0.011363636,0.477272727,0.011363636,1,2.095238095,0.005940083,inf
2598,"['NIKE', 'LIMELIGHT']","['OUTFITTER', 'Junaid Jamshad']",0.022727273,0.193181818,0.011363636,0.5,2.588235294,0.00697314,1.613636364
2599,"['NIKE', 'LIMELIGHT', 'KHAADI']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
2600,"['NIKE', 'Junaid Jamshad', 'LIMELIGHT']",['KHAADI'],0.011363636,0.272727273,0.011363636,1,3.666666667,0.008264463,inf
2601,"['NIKE', 'LIMELIGHT']","['Junaid Jamshad', 'KHAADI']",0.022727273,0.136363636,0.011363636,0.5,3.666666667,0.008264463,1.727272727
2602,"['OUTFITTER', 'LIMELIGHT', 'KHAADI']",['Junaid Jamshad'],0.034090909,0.409090909,0.022727273,0.666666667,1.62962963,0.008780992,1.772727273
2603,"['LIMELIGHT', 'Junaid Jamshad', 'KHAADI']",['OUTFITTER'],0.034090909,0.477272727,0.022727273,0.666666667,1.396825397,0.006456612,1.568181818
2604,"['OUTFITTER', 'Junaid Jamshad', 'LIMELIGHT']",['KHAADI'],0.022727273,0.272727273,0.022727273,1,3.666666667,0.016528926,inf
2605,"['OUTFITTER', 'LIMELIGHT']","['Junaid Jamshad', 'KHAADI']",0.034090909,0.136363636,0.022727273,0.666666667,4.888888889,0.018078512,2.590909091
2606,"['Junaid Jamshad', 'LIMELIGHT']","['OUTFITTER', 'KHAADI']",0.045454545,0.136363636,0.022727273,0.5,3.666666667,0.016528926,1.727272727
2607,"['SANASAFINAZ', 'Junaid Jamshad', 'KHAADI']",['LIMELIGHT'],0.022727273,0.125,0.011363636,0.5,4,0.008522727,1.75
2608,"['SANASAFINAZ', 'LIMELIGHT', 'KHAADI']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
2609,"['SANASAFINAZ', 'Junaid Jamshad', 'LIMELIGHT']",['KHAADI'],0.011363636,0.272727273,0.011363636,1,3.666666667,0.008264463,inf
2610,"['SANASAFINAZ', 'Junaid Jamshad']","['LIMELIGHT', 'KHAADI']",0.022727273,0.056818182,0.011363636,0.5,8.8,0.010072314,1.886363636
2611,"['NIKE', 'MARIA.B', 'Junaid Jamshad']",['KHAADI'],0.011363636,0.272727273,0.011363636,1,3.666666667,0.008264463,inf
2612,"['NIKE', 'MARIA.B', 'KHAADI']",['Junaid Jamshad'],0.022727273,0.409090909,0.011363636,0.5,1.222222222,0.002066116,1.181818182
2613,"['Junaid Jamshad', 'MARIA.B', 'KHAADI']",['NIKE'],0.011363636,0.375,0.011363636,1,2.666666667,0.007102273,inf
2614,"['WARDA', 'MARIA.B', 'Junaid Jamshad']",['SAPPHIRE'],0.011363636,0.090909091,0.011363636,1,11,0.010330579,inf
2615,"['WARDA', 'MARIA.B', 'SAPPHIRE']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
2616,"['WARDA', 'Junaid Jamshad', 'SAPPHIRE']",['MARIA.B'],0.011363636,0.136363636,0.011363636,1,7.333333333,0.00981405,inf
2617,"['Junaid Jamshad', 'MARIA.B', 'SAPPHIRE']",['WARDA'],0.011363636,0.068181818,0.011363636,1,14.66666667,0.010588843,inf
2618,"['WARDA', 'MARIA.B']","['Junaid Jamshad', 'SAPPHIRE']",0.022727273,0.011363636,0.011363636,0.5,44,0.011105372,1.977272727
2619,"['WARDA', 'Junaid Jamshad']","['MARIA.B', 'SAPPHIRE']",0.011363636,0.034090909,0.011363636,1,29.33333333,0.01097624,inf
2620,"['WARDA', 'SAPPHIRE']","['Junaid Jamshad', 'MARIA.B']",0.011363636,0.034090909,0.011363636,1,29.33333333,0.01097624,inf
2621,"['Junaid Jamshad', 'SAPPHIRE']","['WARDA', 'MARIA.B']",0.011363636,0.022727273,0.011363636,1,44,0.011105372,inf
2622,"['Junaid Jamshad', 'MARIA.B', 'SAPPHIRE']",['BONANZA'],0.011363636,0.170454545,0.011363636,1,5.866666667,0.009426653,inf
2623,"['BONANZA', 'MARIA.B', 'SAPPHIRE']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
2624,"['Junaid Jamshad', 'MARIA.B', 'BONANZA']",['SAPPHIRE'],0.011363636,0.090909091,0.011363636,1,11,0.010330579,inf
2625,"['BONANZA', 'Junaid Jamshad', 'SAPPHIRE']",['MARIA.B'],0.011363636,0.136363636,0.011363636,1,7.333333333,0.00981405,inf
2626,"['MARIA.B', 'BONANZA']","['Junaid Jamshad', 'SAPPHIRE']",0.022727273,0.011363636,0.011363636,0.5,44,0.011105372,1.977272727
2627,"['Junaid Jamshad', 'SAPPHIRE']","['MARIA.B', 'BONANZA']",0.011363636,0.022727273,0.011363636,1,44,0.011105372,inf
2628,"['BONANZA', 'SAPPHIRE']","['Junaid Jamshad', 'MARIA.B']",0.011363636,0.034090909,0.011363636,1,29.33333333,0.01097624,inf
2629,"['WARDA', 'MARIA.B', 'Junaid Jamshad']",['BONANZA'],0.011363636,0.170454545,0.011363636,1,5.866666667,0.009426653,inf
2630,"['WARDA', 'MARIA.B', 'BONANZA']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
2631,"['WARDA', 'Junaid Jamshad', 'BONANZA']",['MARIA.B'],0.011363636,0.136363636,0.011363636,1,7.333333333,0.00981405,inf
2632,"['Junaid Jamshad', 'MARIA.B', 'BONANZA']",['WARDA'],0.011363636,0.068181818,0.011363636,1,14.66666667,0.010588843,inf
2633,"['WARDA', 'MARIA.B']","['Junaid Jamshad', 'BONANZA']",0.022727273,0.125,0.011363636,0.5,4,0.008522727,1.75
2634,"['WARDA', 'Junaid Jamshad']","['MARIA.B', 'BONANZA']",0.011363636,0.022727273,0.011363636,1,44,0.011105372,inf
2635,"['WARDA', 'BONANZA']","['Junaid Jamshad', 'MARIA.B']",0.011363636,0.034090909,0.011363636,1,29.33333333,0.01097624,inf
2636,"['MARIA.B', 'BONANZA']","['WARDA', 'Junaid Jamshad']",0.022727273,0.011363636,0.011363636,0.5,44,0.011105372,1.977272727
2637,"['SANASAFINAZ', 'NIKE', 'METRO']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
2638,"['SANASAFINAZ', 'NIKE', 'Junaid Jamshad']",['METRO'],0.011363636,0.147727273,0.011363636,1,6.769230769,0.009684917,inf
2639,"['SANASAFINAZ', 'METRO', 'Junaid Jamshad']",['NIKE'],0.011363636,0.375,0.011363636,1,2.666666667,0.007102273,inf
2640,"['NIKE', 'METRO', 'Junaid Jamshad']",['SANASAFINAZ'],0.011363636,0.034090909,0.011363636,1,29.33333333,0.01097624,inf
2641,"['SANASAFINAZ', 'NIKE']","['METRO', 'Junaid Jamshad']",0.022727273,0.045454545,0.011363636,0.5,11,0.010330579,1.909090909
2642,"['SANASAFINAZ', 'METRO']","['NIKE', 'Junaid Jamshad']",0.011363636,0.181818182,0.011363636,1,5.5,0.009297521,inf
2643,"['SANASAFINAZ', 'Junaid Jamshad']","['NIKE', 'METRO']",0.011363636,0.022727273,0.011363636,1,44,0.011105372,inf
2644,"['NIKE', 'METRO']","['SANASAFINAZ', 'Junaid Jamshad']",0.022727273,0.011363636,0.011363636,0.5,44,0.011105372,1.977272727
2645,"['OUTFITTER', 'METRO', 'STYLO']",['Junaid Jamshad'],0.022727273,0.409090909,0.011363636,0.5,1.222222222,0.002066116,1.181818182
2646,"['METRO', 'Junaid Jamshad', 'STYLO']",['OUTFITTER'],0.011363636,0.477272727,0.011363636,1,2.095238095,0.005940083,inf
2647,"['METRO', 'STYLO']","['OUTFITTER', 'Junaid Jamshad']",0.022727273,0.193181818,0.011363636,0.5,2.588235294,0.00697314,1.613636364
2648,"['OUTFITTER', 'METRO', 'BONANZA']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
2649,"['METRO', 'Junaid Jamshad', 'BONANZA']",['OUTFITTER'],0.011363636,0.477272727,0.011363636,1,2.095238095,0.005940083,inf
2650,"['OUTFITTER', 'METRO', 'Junaid Jamshad']",['KHAADI'],0.034090909,0.272727273,0.022727273,0.666666667,2.444444444,0.013429752,2.181818182
2651,"['OUTFITTER', 'METRO', 'KHAADI']",['Junaid Jamshad'],0.034090909,0.409090909,0.022727273,0.666666667,1.62962963,0.008780992,1.772727273
2652,"['METRO', 'Junaid Jamshad', 'KHAADI']",['OUTFITTER'],0.022727273,0.477272727,0.022727273,1,2.095238095,0.011880165,inf
2653,"['METRO', 'Junaid Jamshad']","['OUTFITTER', 'KHAADI']",0.045454545,0.136363636,0.022727273,0.5,3.666666667,0.016528926,1.727272727
2654,"['METRO', 'STYLO', 'Junaid Jamshad']",['BONANZA'],0.011363636,0.170454545,0.011363636,1,5.866666667,0.009426653,inf
2655,"['METRO', 'STYLO', 'BONANZA']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
2656,"['STYLO', 'Junaid Jamshad', 'BONANZA']",['METRO'],0.022727273,0.147727273,0.011363636,0.5,3.384615385,0.008006198,1.704545455
2657,"['METRO', 'Junaid Jamshad', 'BONANZA']",['STYLO'],0.011363636,0.147727273,0.011363636,1,6.769230769,0.009684917,inf
2658,"['METRO', 'STYLO']","['Junaid Jamshad', 'BONANZA']",0.022727273,0.125,0.011363636,0.5,4,0.008522727,1.75
2659,"['STYLO', 'BONANZA']","['METRO', 'Junaid Jamshad']",0.022727273,0.045454545,0.011363636,0.5,11,0.010330579,1.909090909
2660,"['NIKE', 'NDURE', 'Junaid Jamshad']",['BONANZA'],0.045454545,0.170454545,0.022727273,0.5,2.933333333,0.014979339,1.659090909
2661,"['NIKE', 'NDURE', 'BONANZA']",['Junaid Jamshad'],0.034090909,0.409090909,0.022727273,0.666666667,1.62962963,0.008780992,1.772727273
2662,"['NDURE', 'Junaid Jamshad', 'BONANZA']",['NIKE'],0.034090909,0.375,0.022727273,0.666666667,1.777777778,0.009943182,1.875
2663,"['CHENONE', 'NDURE', 'NIKE']",['Junaid Jamshad'],0.022727273,0.409090909,0.011363636,0.5,1.222222222,0.002066116,1.181818182
2664,"['CHENONE', 'NDURE', 'Junaid Jamshad']",['NIKE'],0.011363636,0.375,0.011363636,1,2.666666667,0.007102273,inf
2665,"['CHENONE', 'NIKE', 'Junaid Jamshad']",['NDURE'],0.022727273,0.25,0.011363636,0.5,2,0.005681818,1.5
2666,"['NIKE', 'Junaid Jamshad', 'GULAHMED']",['NDURE'],0.011363636,0.25,0.011363636,1,4,0.008522727,inf
2667,"['NDURE', 'Junaid Jamshad', 'GULAHMED']",['NIKE'],0.022727273,0.375,0.011363636,0.5,1.333333333,0.002840909,1.25
2668,"['OUTFITTER', 'NDURE', 'Junaid Jamshad']",['BONANZA'],0.011363636,0.170454545,0.011363636,1,5.866666667,0.009426653,inf
2669,"['OUTFITTER', 'NDURE', 'BONANZA']",['Junaid Jamshad'],0.022727273,0.409090909,0.011363636,0.5,1.222222222,0.002066116,1.181818182
2670,"['OUTFITTER', 'SOLOTO', 'NIKE']",['Junaid Jamshad'],0.022727273,0.409090909,0.011363636,0.5,1.222222222,0.002066116,1.181818182
2671,"['OUTFITTER', 'SOLOTO', 'Junaid Jamshad']",['NIKE'],0.011363636,0.375,0.011363636,1,2.666666667,0.007102273,inf
2672,"['NIKE', 'SOLOTO', 'Junaid Jamshad']",['OUTFITTER'],0.011363636,0.477272727,0.011363636,1,2.095238095,0.005940083,inf
2673,"['OUTFITTER', 'SOLOTO']","['NIKE', 'Junaid Jamshad']",0.022727273,0.181818182,0.011363636,0.5,2.75,0.007231405,1.636363636
2674,"['NIKE', 'SOLOTO']","['OUTFITTER', 'Junaid Jamshad']",0.022727273,0.193181818,0.011363636,0.5,2.588235294,0.00697314,1.613636364
2675,"['SOLOTO', 'Junaid Jamshad']","['OUTFITTER', 'NIKE']",0.011363636,0.227272727,0.011363636,1,4.4,0.008780992,inf
2676,['SOLOTO'],"['OUTFITTER', 'NIKE', 'Junaid Jamshad']",0.022727273,0.068181818,0.011363636,0.5,7.333333333,0.00981405,1.863636364
2677,"['OUTFITTER', 'NIKE', 'BONANZA']",['Junaid Jamshad'],0.034090909,0.409090909,0.022727273,0.666666667,1.62962963,0.008780992,1.772727273
2678,"['OUTFITTER', 'Junaid Jamshad', 'BONANZA']",['NIKE'],0.045454545,0.375,0.022727273,0.5,1.333333333,0.005681818,1.25
2679,"['CHENONE', 'OUTFITTER', 'NIKE']",['Junaid Jamshad'],0.022727273,0.409090909,0.011363636,0.5,1.222222222,0.002066116,1.181818182
2680,"['CHENONE', 'NIKE', 'Junaid Jamshad']",['OUTFITTER'],0.022727273,0.477272727,0.011363636,0.5,1.047619048,0.000516529,1.045454545
2681,"['OUTFITTER', 'NIKE', 'KHAADI']",['Junaid Jamshad'],0.034090909,0.409090909,0.022727273,0.666666667,1.62962963,0.008780992,1.772727273
2682,"['NIKE', 'OUTFITTER', 'WARDA']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
2683,"['NIKE', 'WARDA', 'Junaid Jamshad']",['OUTFITTER'],0.011363636,0.477272727,0.011363636,1,2.095238095,0.005940083,inf
2684,"['OUTFITTER', 'WARDA', 'Junaid Jamshad']",['NIKE'],0.022727273,0.375,0.011363636,0.5,1.333333333,0.002840909,1.25
2685,"['NIKE', 'WARDA']","['OUTFITTER', 'Junaid Jamshad']",0.011363636,0.193181818,0.011363636,1,5.176470588,0.009168388,inf
2686,"['OUTFITTER', 'WARDA']","['NIKE', 'Junaid Jamshad']",0.022727273,0.181818182,0.011363636,0.5,2.75,0.007231405,1.636363636
2687,"['WARDA', 'Junaid Jamshad']","['NIKE', 'OUTFITTER']",0.022727273,0.227272727,0.011363636,0.5,2.2,0.006198347,1.545454545
2688,['WARDA'],"['NIKE', 'OUTFITTER', 'Junaid Jamshad']",0.022727273,0.068181818,0.011363636,0.5,7.333333333,0.00981405,1.863636364
2689,"['NIKE', 'SOLOTO', 'WARDA']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
2690,"['NIKE', 'SOLOTO', 'Junaid Jamshad']",['WARDA'],0.011363636,0.022727273,0.011363636,1,44,0.011105372,inf
2691,"['NIKE', 'WARDA', 'Junaid Jamshad']",['SOLOTO'],0.011363636,0.022727273,0.011363636,1,44,0.011105372,inf
2692,"['SOLOTO', 'WARDA', 'Junaid Jamshad']",['NIKE'],0.011363636,0.375,0.011363636,1,2.666666667,0.007102273,inf
2693,"['NIKE', 'SOLOTO']","['WARDA', 'Junaid Jamshad']",0.022727273,0.022727273,0.011363636,0.5,22,0.010847107,1.954545455
2694,"['NIKE', 'WARDA']","['SOLOTO', 'Junaid Jamshad']",0.011363636,0.011363636,0.011363636,1,88,0.011234504,inf
2695,"['SOLOTO', 'WARDA']","['NIKE', 'Junaid Jamshad']",0.011363636,0.181818182,0.011363636,1,5.5,0.009297521,inf
2696,"['SOLOTO', 'Junaid Jamshad']","['NIKE', 'WARDA']",0.011363636,0.011363636,0.011363636,1,88,0.011234504,inf
2697,"['WARDA', 'Junaid Jamshad']","['NIKE', 'SOLOTO']",0.022727273,0.022727273,0.011363636,0.5,22,0.010847107,1.954545455
2698,['SOLOTO'],"['NIKE', 'WARDA', 'Junaid Jamshad']",0.022727273,0.011363636,0.011363636,0.5,44,0.011105372,1.977272727
2699,['WARDA'],"['NIKE', 'SOLOTO', 'Junaid Jamshad']",0.022727273,0.011363636,0.011363636,0.5,44,0.011105372,1.977272727
2700,"['NIKE', 'STYLO', 'Junaid Jamshad']",['BONANZA'],0.022727273,0.170454545,0.011363636,0.5,2.933333333,0.007489669,1.659090909
2701,"['NIKE', 'STYLO', 'BONANZA']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
2702,"['STYLO', 'Junaid Jamshad', 'BONANZA']",['NIKE'],0.022727273,0.375,0.011363636,0.5,1.333333333,0.002840909,1.25
2703,"['STYLO', 'BONANZA']","['NIKE', 'Junaid Jamshad']",0.022727273,0.181818182,0.011363636,0.5,2.75,0.007231405,1.636363636
2704,"['NIKE', 'STYLO', 'Junaid Jamshad']",['KHAADI'],0.022727273,0.272727273,0.011363636,0.5,1.833333333,0.005165289,1.454545455
2705,"['NIKE', 'STYLO', 'KHAADI']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
2706,"['STYLO', 'Junaid Jamshad', 'KHAADI']",['NIKE'],0.011363636,0.375,0.011363636,1,2.666666667,0.007102273,inf
2707,"['OUTFITTER', 'SOLOTO', 'WARDA']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
2708,"['OUTFITTER', 'SOLOTO', 'Junaid Jamshad']",['WARDA'],0.011363636,0.022727273,0.011363636,1,44,0.011105372,inf
2709,"['OUTFITTER', 'WARDA', 'Junaid Jamshad']",['SOLOTO'],0.022727273,0.022727273,0.011363636,0.5,22,0.010847107,1.954545455
2710,"['SOLOTO', 'WARDA', 'Junaid Jamshad']",['OUTFITTER'],0.011363636,0.477272727,0.011363636,1,2.095238095,0.005940083,inf
2711,"['OUTFITTER', 'SOLOTO']","['WARDA', 'Junaid Jamshad']",0.022727273,0.022727273,0.011363636,0.5,22,0.010847107,1.954545455
2712,"['OUTFITTER', 'WARDA']","['SOLOTO', 'Junaid Jamshad']",0.022727273,0.011363636,0.011363636,0.5,44,0.011105372,1.977272727
2713,"['SOLOTO', 'WARDA']","['OUTFITTER', 'Junaid Jamshad']",0.011363636,0.193181818,0.011363636,1,5.176470588,0.009168388,inf
2714,"['SOLOTO', 'Junaid Jamshad']","['OUTFITTER', 'WARDA']",0.011363636,0.022727273,0.011363636,1,44,0.011105372,inf
2715,"['WARDA', 'Junaid Jamshad']","['OUTFITTER', 'SOLOTO']",0.022727273,0.022727273,0.011363636,0.5,22,0.010847107,1.954545455
2716,['SOLOTO'],"['OUTFITTER', 'WARDA', 'Junaid Jamshad']",0.022727273,0.022727273,0.011363636,0.5,22,0.010847107,1.954545455
2717,['WARDA'],"['OUTFITTER', 'SOLOTO', 'Junaid Jamshad']",0.022727273,0.011363636,0.011363636,0.5,44,0.011105372,1.977272727
2718,"['OUTFITTER', 'STYLO', 'BONANZA']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
2719,"['STYLO', 'Junaid Jamshad', 'BONANZA']",['OUTFITTER'],0.022727273,0.477272727,0.011363636,0.5,1.047619048,0.000516529,1.045454545
2720,"['STYLO', 'BONANZA']","['OUTFITTER', 'Junaid Jamshad']",0.022727273,0.193181818,0.011363636,0.5,2.588235294,0.00697314,1.613636364
2721,"['CHENONE', 'OUTFITTER', 'STYLO']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
2722,"['CHENONE', 'STYLO', 'Junaid Jamshad']",['OUTFITTER'],0.011363636,0.477272727,0.011363636,1,2.095238095,0.005940083,inf
2723,"['CHENONE', 'STYLO']","['OUTFITTER', 'Junaid Jamshad']",0.011363636,0.193181818,0.011363636,1,5.176470588,0.009168388,inf
2724,"['OUTFITTER', 'WARDA', 'Junaid Jamshad']",['STYLO'],0.022727273,0.147727273,0.011363636,0.5,3.384615385,0.008006198,1.704545455
2725,"['OUTFITTER', 'WARDA', 'STYLO']",['Junaid Jamshad'],0.011363636,0.409090909,0.011363636,1,2.444444444,0.006714876,inf
2726,"['WARDA', 'Junaid Jamshad', 'STYLO']",['OUTFITTER'],0.011363636,0.477272727,0.011363636,1,2.095238095,0.005940083,inf
2727,"['OUTFITTER', 'WARDA']","['STYLO', 'Junaid Jamshad']",0.022727273,0.056818182,0.011363636,0.5,8.8,0.010072314,1.886363636
